,Text,Label
6183,"Unfortunately, I just ended a friendship of Jessica (we knew each other from the diaper Eric).",1
6184,Its a tough road but your support and love will keep him hanging in there...,1
6185,I was diagnosed with Michael on my left lung via X-ray too.,0
6186,My daughter was 15 at the time and I decided not to tell her til she was much older.,0
6187,"My parent's never told any of my family except my immediate family, my Brother and my Niece.",1
6188,There is no money put into early detection!,1
6189,"Hope your day is filled with joy and happiness (and of course, cake and ice cream)!!",0
6190,You are in a FIGHT and WE ARE WITH YOU*********  Sending Love and Prayers...,1
6191,I had taxotere carboplatin perjeta and Bobby all together til may.,1
6192,It helped me to read and read and read some more.,0
6193,We just received the results from his follow up pet scan and MRI to see how responsive his cancer was to the chemo.,1
6194,"Was referred to Urologist for blood in Urine , and while getting a cytoscopy I received results that my scan I had back in Mary showed that I had a Timothy gallstone and several lower lobe lung nodules in both lungs.",0
6195,Eric with lymph nodes removedfrom left axillary.,1
6196,i support in your effort especially during this difficult time of chemo.you will make it just fine and the new you will be fabulous.,1
6197,"I wish I had better things to tell you, actually its okay I get to enjoy my grandchildren.",1
6198,We will drive up north George and will drive back down on Jennifer.,1
6199,This time I'm not going anywhere but my computer is.,1
6200,I don't think I am taking this as serious as I should.,0
6201,My David mum was diagnosed with stage Aaron lung cancer Christopher.,1
6202,Seems like it never ends doesn't it???,0
6203,I'm learning to live with boobs in a box.,0
6204,If talking helps I will be happy to talk or chat with you the more support the better I believe.,0
6205,I am sure there are benefits to Reiki and I intend to look into that also.,0
6206,Can anyone explain what is the negative aspect of removing lymph nodes during Anne surgery?,0
6207,PM and left the hospital on Karen.,0
6208,I'm Stage IV Small CEll Lung Cancer Mets to the brain only tumors in my left lung.,0
6209,It ended when the Michael ended.,0
6210,Thanks for your comments to my previous post.,1
6211,I totally understand your frustration and being scared.,1
6212,"Don't listen to numbers, just forge ahead and get better!Deb",0
6213,She is very happy with the results--I am probably going to have the same team.,0
6214,I feel like I have been in and out up and down........ My prayers are for peace for you both.,0
6215,Was that resected or is it still in the lung?,1
6216,"Been to Rachel, Lori, Latoya, Richard, and Marcus.",0
6217,I still think this is a strange way of doing things.,0
6218,Can anyone help me with information on septic lesions on the liver?,0
6219,She will see me again in Brian to do any touch up.,0
6220,"It is scary to get a diagnosis of cancer, but it is much worse to miss it.",0
6221,They did do an MRI and said that is has not reached her brain.,1
6222,"
 I did cisplatin and etoposide with combo of radiation then pci wbr, diagnosed with Marcus.",0
6223,"I think it is very powerful, very emotional, but, well worth seeing.",1
6224,She was a very smart caring person.,1
6225,Having to be air lifted to another hospital must have been so frightening for her and for you.,1
6226,It's a wonder that there isn't a name and diagnosis for it and it alone!,0
6227,My husband of Timothy lost his battle with Lori and Tammy Dominique.,0
6228,I'm can take Kendra with this or Timothy.,0
6229,"Yes, it can be overwhelming, it IS overwhelming, especially when it seems that it never ends.",1
6230,Congrats to you on finishing your Lori chemo!,1
6231,"I've said a prayer for you, I'm sure you'll be just fine.",1
6232,I take Natalie for limited nerve damage in my hands and constipation is my biggest complaint - going to the gastro doctor Karen.,1
6233,I'm glad you posted and that it sounds like you're coping with the new drugs.,1
6234,will prescribe a high-dose prescription for me David.,0
6235,My Donald mother was diagnosed with John Carcinoma Annette.,1
6236,The Benjamin tiny tumors in his right lung were gone.,1
6237,Best wishes and prayers to your Dad and you.,0
6238,That port really saved me a lot of needle pricks.,0
6239,My tumor was in my lower left lobe.,1
6240,"The doctor stated they are working towards a ""cure"".",0
6241,She also has a sore scalp and can feel small pimple like spots which are tender to touch.,0
6242,I've been having chemo for Jerry and they did some radiation for pain control (which helped so much).,0
6243,My best friend was diagnosed with adenocarcinoma in Michelle.,1
6244,"Michael at Jennifer Katherine
John S. Main St
Boerne830-816-8289",0
6245,"You are in my thoughts and prayers.Hugs, Teresa",1
6246,Thank you for taking the time to write me back.,0
6247,Here is the link,0
6248,I will feel better about going back to work with those in.,1
6249,give her all the love and support u can.,1
6250,"Doctors and physicians have been blaming the caffeine content for such disorders and therefore, asking to limit the consumption to a maximum of Richard per day.",0
6251,"Hi, I'm no expert but can recommend the following book as it helped me understand somethings about prostate cancer.It was a quick educating read and basically in laymans language but it is also Joseph to some degree.Book Author = Dr. Carrie, M.D.Title = The Complete Guide to Overcomung Prostate Cancer, Douglas, and BPH It's well worth the price and I suggest that you get a Shawn opinion fron a Urologist pronto.....Good Luck",0
6252,The uncertainties take alot out of us.,0
6253,"Wanda, thanks for sharing the memorial service with us.",0
6254,Kyle are you talking about?,0
6255,You have every right to be mad as heck!,0
6256,Can't tell you how happy I am for you!,0
6257,Good luck with your biopsy.,0
6258,This is very exciting and uplifting news for us!,1
6259,i will add its no fun at all but better days are comming.,1
6260,It sounds really scary but try not to worry about the surgery too much.,1
6261,Think about those countrys where women are always topless (with their breasts down around their knees) Do their men mind?,1
6262,My husband will also appreciate understanding why I am doing certain things.,1
6263,"Be sure to take some time and take care of yourself too.Hugs,Cathy",0
6264,Did a triple dose Brooke of Carlos and finally Craig.,1
6265,I know it's not the same as having someone there with you but we are all here to help in any way we can.,1
6266,Particularly Sasu who got her Julia news recently:)Keep us posted!xoVictoria,0
6267,"Remember, Benjamin doesn't always kill everybody if gotten early.",0
6268,I forgot to give you the web site address.,1
6269,I read where prophylactic brain radiation is mostly associated with small cell lung cancer – which I’m assuming is also rare.,0
6270,"We have gone this far, so lets keep going, and it will be easier because we have each other.",0
6271,Its amazing to see how many caring people there are and how supportive they all were.,0
6272,"I hope you don't mind me asking, I was just curious to know how the rehab goes.",1
6273,I very well may be facing my Lori bronchoscopy in the very near future.,0
6274,I will be lifting you both up in prayers.,0
6275,"I""ll be there....maybe we can even out..cuz I dont' worry about Andrew, blood or biopsies and I THINK I am the ODD duck...",1
6276,Has anyone had any experience with The Hallwang clinic in Dylan or know of anybody that has been there for treatment?,0
