,Text,Label
8205,"But anyway, Allen way that I can help people out there with cancer is by giving advice on finding money for funding.",1
8206,So sorry for the loss of your beloved wife.,1
8207,The boys in my household have athlete's foot problems.,0
8208,"I just tell overweight non-cancer people that talk about diet to throw out all their diet remedies and get on the cancer chemo diet...it is expensive, but it works !!!",1
8209,"  Well done Pamela,
  Great News, all our hopes are with you,
   Robert",0
8210,"Hope you have a wonderful day, Lauren!",0
8211,You were one of my Lori friends on this site back in William.,1
8212,"Hello Alyssa,
I was diagnosed with NSCLC in Joyce.",0
8213,I just don't want to find out if I have cancer again.,0
8214,My Timothy was Aaron in Theresa and has been jumping up Anthony Andrea a few years ago but then back down to a low of Christine  The Matthew Benjamin biopsies came back negative and the last on in Amanda showed James core positive (40%)and JamesJames cores negative.,0
8215,Then Anna she was diagnosed with lung cancer.,1
8216,"don't wear yourself out, looking for definitive answers, there aren't any...forget statistics, they're Larry outdated and so are most of the articles...people DO survive and get through it, my husband did, she can too...the  new drugs and procedures are doing great things and it's getting better everyday
Donald",1
8217,Your posts are always good for a laugh.,0
8218,I had it done for Sarah after rectal cancer.,1
8219,"From Vincent to Nancy, she had carboplatin and Michael.",1
8220,do you have to stay in the hospital at all.,1
8221,hi they want me to start amiridex in Michael.,1
8222,Sorry to hear you are dealing with all of this.,1
8223,Try to focus on the fact that informed is far better than uninformed.,1
8224,"Hopefully, in Todd you'll start feeling better and healing will bring James back to your body.",1
8225,My dad was diagnosed this past Oct with small cell carcinoma in lung and mets in liver.,0
8226,You get a whole extra hour Stephen.,1
8227,"Wishing you a happy birthday!Hugs, Laurie",0
8228,We just received the results from his follow up pet scan and MRI to see how responsive his cancer was to the chemo.,1
8229,The tumor is in her left lung and is very large (Christopher).,1
8230,"It should reach its Jonathan at Jacqueline.Late side-effects and complications can occur with Spencer, but at this point there is no way I would go back and do things any differently.",0
8231,"I carried on all my normal activities, but there were days when I just had to crash.",1
8232,"Please contact me, and give me any advice that you have.",1
8233,If any one know is anything or has heard from her please let me know....I am concerned.,1
8234,I apologize for taking so long to respond!,1
8235,"I wondered if you would mind sharing your experience so far, and your thoughts on someone Emily facing what you’ve dealt with.",1
8236,I feel the same way Michael.,0
8237,My techs and my rads oncologist were great!,1
8238,Under my left arm where they drain it with a needle is like a large pouch that hangs down.,0
8239,Did the the hospital or radiologist give you a formal report?,0
8240,I'm all aboard with cafe au lait and beignets!,0
8241,I can not believe  your dr. will not prescribe pt for you!!,1
8242,"While I am learning to cope with my dad's stage Aaron lung cancer, a book called I Can't Stop Crying has helped.",1
8243,Did you have any complications during the way?,0
8244,Has anyone heard of any studies or research using hemph oil to cure lung cancer?,0
8245,I'm sure you aced that with your fitness plan.,1
8246,Infection in left arm was treated with Julie.,1
8247,the doctor said it was very rare that he has seen it count me Aaron times in Vicki has a doctor.,0
8248,It would also have been interesting to live with one breast for a while and see how it felt.,1
8249,Minimally invasive ( as minimal as removing the lower lobe of my lung could be) Benjamin the where going to do a wedge section.,0
8250,"Good job on posting these sites, so, thanks from me!",1
8251,Story in Ryan about a miracle baby.,0
8252,"Olee,Please keep us posted on the happenings in your life.Christopher",0
8253,I should have the results back David.,1
8254,I'm Lisa post op now and beginning to see some improvements.,1
8255,I always wonder about stupid comments and questions we have to face.,1
8256,Anyone else interested is also welcome to contact me.,1
8257,"I got some pretty blue ones and I got the pink ribbon fabric, too.",1
8258,"After going to the chemo class Devin, I found I will be having the same cocktail as you, Alimta with cisplatin.",1
8259,I think doing this will only help all else you may be doing..good luck,1
8260,"Hoping s/e subside quickly, or
that your Justin has new medication to help with your symptoms and discomfort.I am keeping you in prayers, and sending my love via cyberspace.Strength, Courage and HOPE for a Cure.Audrey",0
8261,They even have a Amanda hotline for you to call.,1
8262,I figure I have Paul to go!,0
8263,you are never alone when you have this website to come to.,0
8264,This is a very sore subject with me.,0
8265,Thank you for your posts -- I now realize there are (too many) others involved in fighting this dreadful disease -- going through what I am going through -- and it helps.,1
8266,And thanks for sharing the GOOD news about yourself.,1
8267,"The doc said it was okay, but then the nurses at the chemo ""lounge"" (as we call it) said it was unusual.",0
8268,I would like to offer you support and encouragement.,1
8269,This is a wonderful site with lots of great loving people.,1
8270,We are hoping for the best.,1
8271,"Sarah,I am so glad you are doing well with the vaccine.Sarah",1
8272,I had a period when I was really angry.,1
8273,"While this doesn't sound like great news, it is still better to know that than not know when you have aggressive cancer.",0
8274,There was another lady at my cancer center who was on it at the same time and she tolerated it very well.,1
8275,Still tender in that area when I sit the wrong way.,0
8276,But I bet you will look stunning in the wig!,1
8277,i just did not want to deal with their reactions and I knew I would internalize it.,0
8278,"OK, so I am not in the same boat that you are but I had both.",1
8279,I have been thinking about the same subject ALOT.,1
8280,"For the mouth sores, I rinsed with Biotene and used their toothpaste or Cheryl's.",0
8281,The doctors told me for David take it easy.,0
8282,"Air that gets trapped under the skin during surgery, and when you touch your skin it feels like you are popping Stacy?",0
8283,I truly believe what you are saying.I've heard people say WHY ME???,1
8284,"Awesome Char, now heal up buddy... Hugs, Lauren",1
8285,"In reality, she is doing good.",0
8286,"is from Louis..........Just up the road from Marissa..........where I lived in Ryan.........He has got a lot going for himself...........obvious..........nice looking, stable, not a raving lunatic.............MMMMmmmmmmmmmmmmmmmmWhat more can I say..............????????????",0
8287,I read Hunter's interview and she makes it sound 'near death' experience.,1
8288,They discovered that for some reason when used along with radiation it worked for people who had lung cancer.,1
8289,"I thank you for putting up with me, and for being part of something so special!",1
8290,I'm starting to get more exercise now and doing kegels like a man possesed - doing Steven sets of Steven seconds each I try to do Paul times each day...like you whenever you think about it...like now..lol   I will be asking about Amanda but I believe they are planning on the Kenneth which they try to take out at Heather.,0
8291,Hello Victory -- I am sorry but where do you live?,0
8292,So who knows what really works to control this BEAST!,1
8293,"My father died John-after his surgery it spread to brain, liver and bones.",0
8294,I would like to welcome you to this club no one wants to belong to.,0
8295,I hope that ED also resolves and that your treatment gets you out of the troubles.What is your PSA at this time?BestVG,1
8296,Anyone have a pos/neg experience to share.,0
8297,I actually did understand that last part quite easily.,0
8298,Now all I can do is wait for pathology reports.,1
8299,"Also, do you know of any remedies for the numb feet being that he already has them?",1
8300,"I was starting to lose hope on here, until you responded to try to pick me up.",0
8301,"I don't think any insurance would cover it, either.Deb",0
8302,My dear dad passed away Brooke from lung cancer.,1
8303,"I'd go to a new surgeon, preferably one who specializes in breast oncology surgery.",0
8304,"I remind myself that my ""new"" hair is the beginning of a new me.",0
8305,The only Mary (no pain) I had was on A/C - not Michael.,1
8306,"No matter the pressure you feel from others, keeping plugging away until something feels right (as long as you aren't in jeopardy of spreading outside the prostate).",1
8307,He was okay after that until Amy when I had to bring him to the Eric,0
8308,"Am stage 11B, upper left lobe removed Brent-4-01, Jeremy positive lymph node (although it was not mediastinal).",1
8309,I'm Maureen and to many drugs.,0
8310,I am glad for you that they are looking at a targeted therapy.,1
8311,Sorry Dennis that you are having these feelings.,0
